,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,Mexican,Cuban,Dominican,Salvadoran,Colombian,Peruvian,Venezuelan,Indian,Cambodian,Chinese,Filipino,Japanese,Korean,Laotian,Malaysian,Nepalese,Pakistani,Taiwanese,Thai,Vietnamese,Lebanese,Moroccan,Armenian,French,German,Greek,Irish,Italian,Polish,Russian,Turkish,Haitian,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino
946,36047081000,081000,35641.16,43229.0,31.9,2.58,2235,0.223713646532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89485458613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223713646532,0.492170022371,0.0,0.984340044743,0.447427293065,1.61073825503,1.47651006711,0.0,3.35570469799,17.0917225951,78.4340044743,0.0,1.11856823266,2.01342281879
947,36047081400,081400,44319.61,40705.0,39.7,2.75,2912,0.0343406593407,0.0,2.12912087912,0.0,0.0,0.0,0.0,1.03021978022,0.0,0.0,3.02197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1442307692,0.995879120879,89.2857142857,0.0,6.55906593407,4.18956043956
948,36047081600,081600,37875.19,41071.0,38.4,2.77,2627,1.78911305672,0.0,2.7027027027,0.380662352493,0.0,0.0,0.0,0.989722116483,0.0,1.56071564522,2.66463646745,0.0761324704987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152264940997,0.0,0.0,0.0,0.0761324704987,0.0,0.0,0.0,19.6802436239,1.78911305672,84.126379901,0.0,5.29120669966,9.93528740008
949,36047081800,081800,74607.42,47378.0,32.4,2.68,4549,3.69311936689,0.0,4.41855352825,0.219828533744,0.0659485601231,0.0,1.49483402946,2.41811387118,0.0,1.27500549571,0.0,0.175862826995,0.0659485601231,0.0,0.0,0.0,0.0,0.0,0.0659485601231,0.0,0.0,0.0,0.0,0.527588480985,1.20905693559,0.0,0.747417014729,0.813365574852,0.0,0.0,0.0,6.15519894482,6.66080457243,80.7650032974,0.0,4.00087931413,15.6957573093
950,36047082000,082000,85385.95,36921.0,31.9,2.69,4899,0.204123290467,0.0,3.24556031843,1.14309042662,0.0,0.0,0.0,0.408246580935,0.0,0.510308226169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408246580935,0.367421922841,0.0,0.142886303327,0.775668503776,0.306184935701,0.0,0.0,11.6758522147,5.42967952643,82.6903449684,0.0,1.2655644009,10.8797713819
951,36047082200,082200,114037.5,41118.0,35.4,2.57,7479,1.79168338013,0.0,0.735392432143,0.0,0.387752373312,0.0,2.28640192539,0.26741542987,1.04292017649,0.106966171948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26741542987,0.0,0.173820029416,0.0,0.0,0.0,0.0,1.95213263805,0.0,1.04292017649,0.467977002273,0.0,0.45460623078,0.0,14.8549271293,5.5756117128,86.4286669341,0.0,2.03235726701,10.242010964
952,36047082400,082400,52695.38,43155.0,31.9,2.85,4361,3.69181380417,0.0,0.57326301307,0.0,0.0,0.0,0.0,0.481540930979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53634487503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6626920431,3.02682870901,86.4251318505,0.0,2.43063517542,9.92891538638
953,36047082600,082600,66098.73,44063.0,38.0,2.6,5081,1.27927573312,0.0,3.81814603425,0.0,0.0,0.0,0.0,0.0,0.0,0.255855146625,0.177130486125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590434953749,0.767565439874,0.0,0.255855146625,0.35426097225,0.0,0.11808699075,0.0,16.8667585121,6.31765400512,86.7152135406,0.531391458374,0.432985632749,6.37669750049
954,36047082800,082800,68355.08,49632.0,32.8,3.21,4135,2.66021765417,0.0,0.266021765417,0.0,3.45828295042,0.0,0.0,0.0,0.0,0.0,0.217654171705,0.0,0.0,0.0,0.0,0.0,1.08827085852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459492140266,0.0,0.290205562273,0.266021765417,0.290205562273,0.0,0.0,16.8319226119,3.91777509069,86.9649334946,0.43530834341,1.30592503023,11.9226118501
955,36047083000,083000,82082.28,50606.0,34.6,2.86,6395,1.04769351056,0.187646598905,0.484753713839,0.437842064113,0.0,0.0,0.0,0.218921032056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531665363565,0.0,0.0,1.18842845973,0.265832681783,0.0,0.0,0.0,28.6161063331,4.34714620797,87.5371383894,0.0,3.4401876466,8.86630179828
956,36047083200,083200,42920.61,63708.0,40.3,3.19,2412,1.24378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829187396352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8192371476,0.0,0.0,0.0,18.407960199,2.61194029851,94.8590381426,0.0,0.829187396352,2.19734660033
957,36047083400,083400,31328.01,56726.0,44.4,2.75,1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393700787402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459317585302,0.0,0.0,0.262467191601,0.0,0.0,0.0,0.0,5.24934383202,4.13385826772,92.3884514436,0.0,0.393700787402,1.2467191601
