,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
82,Xby1LYSrJ4RSjZHKGtZimQ,Los Balbuena,los-balbuena-bronx,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.89787800000001 40.859146),-73.897878,40.859146,"['2376 Ryer Ave', 'Bronx, NY 10458']",Bronx,NY,10458.0,,4.5,3,0,0,0,0,hispanic
83,VkBTdKFqK40os6MlKGnNvA,Libertad Restaurant,libertad-restaurant-ozone-park,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.84246 40.68091),-73.84246,40.68091,"['9619 Liberty Ave', 'Ozone Park, NY 11417']",Ozone Park,NY,11417.0,2.0,3.5,33,0,1,1,1,hispanic
84,_rpByfACOMMH1L8YUw_a3A,Taino Restaurant,taino-restaurant-new-york,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.93604999999999 40.84159),-73.93605,40.841590000000004,"['2228 Amsterdam Ave', 'New York, NY 10032']",New York,NY,10032.0,1.0,4.5,2,0,0,0,0,hispanic
85,lAsxDyhqz_-rncQYwE9JAg,La Casa Del Mofongo,la-casa-del-mofongo-new-york-2,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.933403 40.850456),-73.933403,40.850456,"['1447 St Nicholas Ave', 'New York, NY 10033']",New York,NY,10033.0,2.0,3.0,346,0,0,0,0,hispanic
86,nLKl-ury6mN-6w_P2EoWOw,Caridad Restaurant,caridad-restaurant-bronx-3,Dominican,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.9004 40.85604),-73.9004,40.85604,"['2230 Grand Concourse', 'Bronx, NY 10457']",Bronx,NY,10457.0,2.0,3.0,11,0,1,1,0,hispanic
87,yy0E-rhiKzN2ASfDhHVsJg,El Castillo De Jagua 2,el-castillo-de-jagua-2-new-york-2,Dominican,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",POINT (-73.98184999999999 40.7143299),-73.98185,40.7143299,"['521 Grand St', 'New York, NY 10002']",New York,NY,10002.0,1.0,3.0,68,0,0,0,0,hispanic
88,as8z87xsxCwvRl-BN4QRTQ,La Negra Restaurant,la-negra-restaurant-richmond-hill,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'spanish', 'title': 'Spanish'}]",POINT (-73.845188761814 40.6952714978705),-73.845188761814,40.6952714978705,"['102-03 Jamaica Ave', 'Richmond Hill, NY 11418']",Richmond Hill,NY,11418.0,2.0,3.5,7,0,0,0,0,hispanic
89,DAVRV_GBsYXJXLCT2GZYVw,El Gran Valle IV Restaurant,el-gran-valle-iv-restaurant-new-york,Dominican,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",POINT (-73.9422886944436 40.83253598195571),-73.9422886944436,40.83253598195571,"['1944 Amsterdam Ave', 'New York, NY 10032']",New York,NY,10032.0,2.0,4.5,4,0,1,1,0,hispanic
90,WVEEkiL7rBV-4BYoQzJhqA,Punto Cibaeno,punto-cibaeno-jamaica-2,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}]",POINT (-73.79701920000001 40.7076097),-73.79701920000001,40.7076097,"['164-05 89th Ave', 'Jamaica, NY 11432']",Jamaica,NY,11432.0,1.0,3.0,11,0,1,1,0,hispanic
91,5QTvF4tHAwViCRScDlSrEw,El Malecon,el-malecon-fort-lee,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.97846 40.84542),-73.97846,40.845420000000004,"['1400 Anderson Ave', 'Bldg 2', 'Fort Lee, NJ 07024']",Fort Lee,NJ,7024.0,2.0,4.0,21,0,0,0,0,hispanic
