,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
1092,9XuL2AQt4AKMXEBbSsU75A,Zara Cafe Grill,zara-cafe-grill-staten-island-2,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",POINT (-74.09842990000001 40.58147),-74.09842990000001,40.58147,"['1995 Hylan Blvd', 'Staten Island, NY 10306']",Staten Island,NY,10306.0,,4.0,49,0,0,0,0,midmed
1093,ogw2U2u5EHjfQih-WvgI3Q,Gila's Nosh,gilas-nosh-new-york,Mediterranean,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",POINT (-73.98184000000001 40.738616),-73.98184,40.738616,"['221 E 23rd St', 'New York, NY 10010']",New York,NY,10010.0,1.0,4.5,310,0,1,1,0,midmed
1094,TdAjlHUnsMyFsJheue8aRQ,Sahara's Turkish Cuisine,saharas-turkish-cuisine-new-york,Mediterranean,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.97854 40.74143),-73.97854,40.74143,"['513 2nd Ave', 'New York, NY 10016']",New York,NY,10016.0,2.0,4.0,214,0,1,1,1,midmed
1095,Ga-TQlFNhD8eZwxdGnwY4A,Mis Grill,mis-grill-brooklyn,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",POINT (-73.984734 40.671504),-73.984734,40.671504,"['370 5th Ave', 'Brooklyn, NY 11215']",Brooklyn,NY,11215.0,2.0,4.0,47,0,1,1,0,midmed
1096,H87m0azdhuw5uo6Y166uUg,Loi Estiatorio,loi-estiatorio-new-york,Mediterranean,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.978002 40.76538499999999),-73.978002,40.765384999999995,"['132 W 58th St', 'New York, NY 10019']",New York,NY,10019.0,3.0,4.5,248,0,1,1,1,midmed
1097,b8z8IeXsw7DS_SrNHMpFeA,Hudson Kebab House,hudson-kebab-house-west-new-york,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",POINT (-74.01208000000001 40.78216),-74.01208000000001,40.78216,"['5402 Park Ave', 'West New York, NJ 07093']",West New York,NJ,7093.0,2.0,4.5,118,0,1,1,0,midmed
1098,8TfhQaCxux6Eq8SK8iqyoQ,Abuqir Seafood,abuqir-seafood-astoria,Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",POINT (-73.91107940000001 40.7683),-73.9110794,40.7683,"['24-19 Steinway St', 'Astoria, NY 11103']",Astoria,NY,11103.0,2.0,5.0,29,0,0,0,0,midmed
1099,TxHx1fb8O_MsfQB_ODdTQg,Hummus Place,hummus-place-new-york-4,Mediterranean,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.98026999999999 40.780044),-73.98026999999999,40.780044000000004,"['305 Amsterdam Ave', 'New York, NY 10023']",New York,NY,10023.0,2.0,4.0,546,0,1,1,0,midmed
1100,gjIctg7P18f6UocGVW2IMQ,Bite,bite-new-york-6,Mediterranean,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",POINT (-73.99305 40.74189000000001),-73.99305,40.741890000000005,"['62 W 22nd St', 'New York, NY 10010']",New York,NY,10010.0,1.0,4.0,211,0,1,1,0,midmed
1101,JIWCAWQnRVevwhbyADcLgg,Meze,meze-brooklyn-2,Mediterranean,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",POINT (-74.00211 40.62523),-74.00211,40.62523,"['6601 13th Ave', 'Brooklyn, NY 11219']",Brooklyn,NY,11219.0,2.0,4.0,241,0,1,1,0,midmed
