,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
209,8t47wECGAKvODQwUOaZh1g,Tommy's Family Restaurant,tommys-family-restaurant-jersey-city-2,Greek,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-74.04880878293791 40.7470400135124),-74.04880878293791,40.7470400135124,"['349 Central Ave', 'Jersey City, NJ 07307']",Jersey City,NJ,7307.0,2.0,4.0,81,0,0,0,0,midmed
210,KzWXpc5Fh-SqItqp7oD_dA,Noon Mediterranean,noon-mediterranean-new-york-2,Greek,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-74.0085016883606 40.7107148146741),-74.0085016883606,40.7107148146741,"['222 Broadway', 'New York, NY 10038']",New York,NY,10038.0,2.0,3.5,53,0,0,0,0,midmed
211,kmWpafMJzhaZS94tyP1vcw,Pathos Cafe,pathos-cafe-new-york,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",POINT (-73.9655965939164 40.7545099034966),-73.9655965939164,40.7545099034966,"['932 1st Ave', 'New York, NY 10022']",New York,NY,10022.0,2.0,3.5,34,0,1,1,0,midmed
212,LHZcsxl8-XTwPzIh8dhbgA,Jimbos Restaurant and Bar,jimbos-restaurant-and-bar-astoria,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'bars', 'title': 'Bars'}]",POINT (-73.918582 40.770411),-73.918582,40.770411,"['3005 Astoria Blvd', 'Astoria, NY 11102']",Astoria,NY,11102.0,2.0,4.0,29,0,1,1,0,midmed
213,-q8lxjGfFWgMbIvI1Z2uNA,It's Greek To Me,its-greek-to-me-westwood,Greek,"[{'alias': 'greek', 'title': 'Greek'}]",POINT (-74.03321838378909 40.9924392700195),-74.03321838378909,40.992439270019496,"['487 Broadway', 'Westwood, NJ 07675']",Westwood,NJ,7675.0,2.0,2.5,61,0,0,1,0,midmed
214,z0pxdL3Pn4C_Pa8QjDWvKw,Victory Garden Cafe,victory-garden-cafe-astoria,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",POINT (-73.905396 40.773027),-73.905396,40.773027,"['2169 Steinway St', 'Astoria, NY 11105']",Astoria,NY,11105.0,2.0,4.0,78,0,1,1,1,midmed
215,FCJaZeBoeeM5F2ZhfzO0sA,Crave,crave-astoria-44,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",POINT (-73.91667170000002 40.765631),-73.91667170000002,40.765631,"['28-55 36th St', 'Astoria, NY 11103']",Astoria,NY,11103.0,2.0,3.5,305,0,1,1,0,midmed
216,UmZxkGsM_cYcxFuwjB8CSg,The Gyro Shop,the-gyro-shop-new-york-2,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'soup', 'title': 'Soup'}]",POINT (-73.97393000000002 40.74378),-73.97393000000002,40.74378,"['593 1st Ave', 'New York, NY 10016']",New York,NY,10016.0,2.0,3.5,117,0,1,1,0,midmed
217,0c6Xt-P2x40DbMW7tMVDgw,Veranda Restaurant & Cafe,veranda-restaurant-and-cafe-bayside,Greek,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-73.77538 40.75895),-73.77538,40.75895,"['208-01 Northern Blvd', 'Bayside, NY 11361']",Bayside,NY,11361.0,2.0,4.0,257,0,1,1,0,midmed
218,EB6M6vDb3Ca-vdPkRQoB5Q,Amali Mou,amali-mou-new-york-3,Greek,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}]",POINT (-73.9761 40.75439),-73.9761,40.75439,"['230 Park Ave', 'New York, NY 10169']",New York,NY,10169.0,2.0,3.5,48,0,1,1,0,midmed
219,hNR713rfrHjF-V-fG2XUPw,Laterna Restaurant,laterna-restaurant-bayside-3,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}]",POINT (-73.7676244 40.7563437),-73.7676244,40.7563437,"['4720 Bell Blvd', 'Bayside, NY 11361']",Bayside,NY,11361.0,2.0,3.5,26,0,1,1,0,midmed
220,M7aFxytftoeiXMJnNAPxUg,Lefkos Pyrgos Cafe,lefkos-pyrgos-cafe-astoria-2,Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",POINT (-73.90962090343241 40.77519152539779),-73.90962090343241,40.77519152539779,"['33-02 Ditmars Blvd', 'Astoria, NY 11105']",Astoria,NY,11105.0,2.0,2.5,236,0,0,0,0,midmed
221,DHQZMnJ-g2hKfIjhlI4OEA,Absolute Greek,absolute-greek-new-york,Greek,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'greek', 'title': 'Greek'}]",POINT (-74.00889339901859 40.7039041249446),-74.00889339901859,40.7039041249446,"['52nd & 6th Ave', 'New York, NY 10019']",New York,NY,10019.0,2.0,4.0,1,0,0,0,0,midmed
